"BENCHMARKALTITUDE","BENCHMARKID","BENCHMARKLATITUDE","BENCHMARKLONGITUDE","DRONEALTITUDE","DRONELATITUDE","DRONELONGITUDE","UPDATETIMESTAMP"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858715373592965","170.54656381750797","1754454599115"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858715375178846","170.5465638929259","1754454599340"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871538235977","170.54656395534883","1754454599510"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858715364324986","170.5465640141747","1754454599746"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871537097158","170.54656403430707","1754454599925"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858715388018","170.54656399823833","1754454600101"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871540658392","170.54656389978814","1754454600319"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871541250021","170.54656380214516","1754454600491"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858715439476356","170.54656372685332","1754454600718"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871546120655","170.5465636280779","1754454600918"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871547561767","170.54656350711358","1754454601141"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871549576304","170.54656338932745","1754454601311"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871550075416","170.54656326490127","1754454601531"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871548318303","170.54656316902725","1754454601700"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858715485283994","170.54656310888916","1754454601932"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871549590547","170.5465630592166","1754454602101"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858715508675026","170.54656299364692","1754454602325"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871550467657","170.54656291304042","1754454602498"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858715509815454","170.54656289090758","1754454602719"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871574850598","170.54656284173558","1754454602917"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858716699024434","170.5465626794086","1754454603086"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.858718078337525","170.54656249775257","1754454603312"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871929126415","170.54656238932574","1754454603529"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85872003025722","170.54656233302927","1754454603697"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85872037265151","170.54656224977046","1754454603927"
"313.09","36757301","-45.858724089","170.546582831","1.8","-45.85872039516019","170.54656215226046","1754454604099"
"313.09","36757301","-45.858724089","170.546582831","1.9","-45.8587202143899","170.54656201070242","1754454604326"
"313.09","36757301","-45.858724089","170.546582831","2.0","-45.858720110520146","170.54656189309776","1754454604497"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85872008917438","170.54656185299055","1754454604718"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85872002709454","170.5465618270115","1754454604911"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858719899589616","170.54656180085323","1754454605131"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871983851313","170.54656179782262","1754454605299"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871986565044","170.5465617959791","1754454605516"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871989417768","170.54656173227758","1754454605710"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871990613769","170.54656160966266","1754454605892"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871996874652","170.54656151685464","1754454606111"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858720059076255","170.54656144650463","1754454606329"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858720157064504","170.54656142463242","1754454606496"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858720565143024","170.54656191640987","1754454606724"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85872152134219","170.54656327376082","1754454606897"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85872257665931","170.54656486371113","1754454607120"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858723253023484","170.54656597083272","1754454607292"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85872354986153","170.546566516518","1754454607519"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85872366102357","170.54656669753285","1754454607697"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85872345155068","170.54656700415705","1754454607931"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85872266714646","170.54656782765983","1754454608096"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85872167696744","170.5465687783688","1754454608323"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858720721778596","170.54656971010854","1754454608490"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871969115248","170.54657081230368","1754454608720"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858718803001935","170.54657180271317","1754454608895"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871825693245","170.54657250490027","1754454609116"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858718014754245","170.54657293481597","1754454609336"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858717951097084","170.5465731841866","1754454609520"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858717868956475","170.54657347179696","1754454609742"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858717741614306","170.54657385843416","1754454609919"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871766414032","170.54657417454837","1754454610142"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871764069896","170.54657437003576","1754454610310"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871769667082","170.54657446076575","1754454610529"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871778809227","170.54657449491708","1754454610698"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871789094259","170.54657458158474","1754454610930"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871798374646","170.5465746699453","1754454611099"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871804516452","170.54657474183676","1754454611319"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858718077132856","170.54657480355553","1754454611539"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871808324831","170.5465748910089","1754454611718"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871807319008","170.54657499032632","1754454611889"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858718064724165","170.54657513015607","1754454612119"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871810841799","170.54657532761618","1754454612339"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871817859325","170.54657552633557","1754454612511"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871823608889","170.54657567806933","1754454612730"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871823705371","170.5465757632394","1754454612906"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871822143256","170.5465758151868","1754454613131"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871820283773","170.5465758776267","1754454613298"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871818975978","170.54657592477375","1754454613519"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871820100448","170.5465759755541","1754454613699"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871819799976","170.54657606400536","1754454613929"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871817219187","170.54657617515915","1754454614095"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871815121767","170.5465762995177","1754454614321"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871811938107","170.5465764101502","1754454614486"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858718059111986","170.54657653371538","1754454614720"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871799911061","170.5465766528308","1754454614889"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871791511853","170.5465767381392","1754454615109"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858717792204224","170.5465768007867","1754454615330"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871768883134","170.5465768611155","1754454615500"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871759223141","170.54657692101836","1754454615735"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871749773029","170.54657694666074","1754454615922"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858717400946176","170.54657698326915","1754454616131"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871727101155","170.5465770301102","1754454616302"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871711038074","170.54657704805078","1754454616529"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858716975946514","170.5465770240475","1754454616707"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.8587168974135","170.54657702355547","1754454616934"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871682698981","170.54657703793347","1754454617101"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871668871776","170.54657701886433","1754454617324"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858716516664494","170.54657696986754","1754454617541"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871636608442","170.54657693384644","1754454617711"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871627403869","170.54657695780824","1754454617891"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871622082419","170.54657698445","1754454618110"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858716181566784","170.54657703035775","1754454618341"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858716133699964","170.54657708002955","1754454618506"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871603066975","170.54657712886333","1754454618740"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871591471792","170.5465771917522","1754454618910"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715833833365","170.54657725034505","1754454619129"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715772908944","170.54657729225968","1754454619306"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871571794151","170.54657730635938","1754454619530"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715685165784","170.54657726091597","1754454619699"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871569055844","170.54657726416184","1754454619930"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871575595676","170.54657730944072","1754454620105"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871585146659","170.546577329414","1754454620321"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871588241122","170.54657727800932","1754454620492"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871585192169","170.54657721086593","1754454620716"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871583525542","170.54657721640433","1754454620901"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715838878005","170.54657734514967","1754454621122"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871575979137","170.54657746602555","1754454621292"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871568674953","170.5465775765674","1754454621511"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871565321352","170.5465776784587","1754454621697"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871567525104","170.54657785063623","1754454621922"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871568797562","170.54657804711687","1754454622096"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715650714224","170.5465781777857","1754454622311"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871559076532","170.54657824218296","1754454622540"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871556283828","170.54657830743201","1754454622707"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871554483133","170.54657838322586","1754454622930"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715506869615","170.54657842887838","1754454623099"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871552339562","170.5465785389328","1754454623315"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871551804257","170.5465786303762","1754454623534"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715473232955","170.54657860003343","1754454623705"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871545663521","170.54657854656077","1754454623931"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871540447867","170.54657848237258","1754454624097"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871536022053","170.54657845652423","1754454624317"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871532094813","170.5465784378379","1754454624537"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715285987934","170.54657841268144","1754454624708"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715219196476","170.54657844829353","1754454624901"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871517827715","170.54657857730788","1754454625121"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715156568366","170.54657873267345","1754454625339"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871515889098","170.54657886454004","1754454625513"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871513230247","170.54657897707918","1754454625743"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715110097904","170.54657914729628","1754454625919"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.8587151102414","170.54657933691777","1754454626142"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871508267736","170.54657947858186","1754454626313"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858715042783885","170.54657963960264","1754454626533"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871498514046","170.5465798521142","1754454626708"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871492494312","170.54658002820491","1754454626893"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.8587148666208","170.5465801611386","1754454627116"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871483857918","170.5465802966093","1754454627345"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871487267952","170.5465804576624","1754454627510"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871489628793","170.54658061462857","1754454627749"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871488208561","170.5465807780434","1754454627924"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871477731316","170.54658085760437","1754454628146"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871466101974","170.54658094693204","1754454628311"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714560166504","170.54658105641442","1754454628535"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714516700765","170.54658111211813","1754454628702"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871457201943","170.54658127893106","1754454628924"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871464919787","170.54658150353268","1754454629095"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871463292673","170.54658162560173","1754454629315"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714606564156","170.5465817075767","1754454629535"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871466036548","170.5465818348736","1754454629702"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714733514404","170.54658195751156","1754454629935"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714725044194","170.5465820082366","1754454630106"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871464067198","170.54658198322005","1754454630321"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714588904164","170.54658199314673","1754454630487"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871458150906","170.54658210845352","1754454630713"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871455736952","170.546582278277","1754454630905"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871451637309","170.546582430572","1754454631120"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871449432165","170.54658257996707","1754454631295"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714476605975","170.54658267525141","1754454631519"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871447128721","170.54658277423513","1754454631698"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871455642612","170.54658296110435","1754454631920"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714621921884","170.54658312835696","1754454632095"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714566352646","170.54658312057063","1754454632319"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858714455447604","170.54658303626778","1754454632540"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.85871436824199","170.5465830538178","1754454632710"
"313.09","36757301","-45.858724089","170.546582831","2.2","-45.858714279569355","170.54658323178745","1754454632907"
"313.09","36757301","-45.858724089","170.546582831","2.4","-45.85871423153977","170.54658340441242","1754454633120"
"313.09","36757301","-45.858724089","170.546582831","2.5","-45.85871430114642","170.54658342650447","1754454633335"
"313.09","36757301","-45.858724089","170.546582831","2.5","-45.85871439953997","170.54658348371197","1754454633511"
"313.09","36757301","-45.858724089","170.546582831","2.6","-45.85871447157525","170.54658358407033","1754454633735"
"313.09","36757301","-45.858724089","170.546582831","2.6","-45.858714524895774","170.5465835244765","1754454633909"
"313.09","36757301","-45.858724089","170.546582831","2.7","-45.858714490512746","170.54658344858115","1754454634127"
"313.09","36757301","-45.858724089","170.546582831","2.8","-45.85871444177534","170.5465833600776","1754454634292"
"313.09","36757301","-45.858724089","170.546582831","2.8","-45.85871445245358","170.5465832995397","1754454634521"
"313.09","36757301","-45.858724089","170.546582831","2.8","-45.8587144840332","170.54658329080004","1754454634747"
"313.09","36757301","-45.858724089","170.546582831","2.8","-45.85871446061968","170.54658335018786","1754454634923"
"313.09","36757301","-45.858724089","170.546582831","2.9","-45.85871443836906","170.546583341931","1754454635091"
"313.09","36757301","-45.858724089","170.546582831","2.9","-45.85871446477232","170.54658339747175","1754454635316"
"313.09","36757301","-45.858724089","170.546582831","3.0","-45.858714457244446","170.5465836305024","1754454635546"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85871445212377","170.5465837554068","1754454635710"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.858714476534225","170.54658368383826","1754454635937"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85871444719263","170.54658353975395","1754454636108"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.858714361887735","170.54658341198657","1754454636327"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.858714203186544","170.5465835300395","1754454636506"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85871377882189","170.54658434600037","1754454636720"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85871298654418","170.5465862022409","1754454636912"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85871180678306","170.5465890505761","1754454637146"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85871043917083","170.54659232384208","1754454637321"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.858709301662216","170.54659505543742","1754454637547"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870830128522","170.54659741311914","1754454637717"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85870727191036","170.54659980537198","1754454637898"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85870635720342","170.546601962746","1754454638127"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.858705471903384","170.54660410982427","1754454638347"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85870449866958","170.54660640249065","1754454638515"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870374598658","170.54660818091384","1754454638750"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870325353049","170.54660904211673","1754454638937"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870302180888","170.54660854621395","1754454639098"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.858703062433726","170.54660729442685","1754454639319"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870325076991","170.54660609357694","1754454639547"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870360063105","170.5466050096729","1754454639711"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870437963271","170.54660328431495","1754454639896"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.858705562443525","170.5466008494679","1754454640124"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870674354317","170.54659854007565","1754454640293"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870763079638","170.54659686749693","1754454640517"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85870822701943","170.54659582192184","1754454640731"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.858708766799424","170.54659499142767","1754454640922"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.858709473295725","170.54659388092648","1754454641146"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85871020447447","170.546592781625","1754454641312"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.8587110379799","170.54659158047684","1754454641492"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.85871184953884","170.54659044997774","1754454641724"
"313.09","36757301","-45.858724089","170.546582831","3.3","-45.858712537010916","170.54658951078224","1754454641918"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.858713074559326","170.54658877137783","1754454642138"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.858713344905496","170.54658847408834","1754454642317"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85871319509749","170.54658896555057","1754454642492"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85871290304896","170.54658973481494","1754454642735"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.858712741914864","170.54659028419502","1754454642918"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.858712738502156","170.54659052218284","1754454643096"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85871283638386","170.54659052834862","1754454643316"
"313.09","36757301","-45.858724089","170.546582831","3.2","-45.85871300781391","170.546590444753","1754454643547"
"313.09","36757301","-45.858724089","170.546582831","3.0","-45.8587131986676","170.54659032042983","1754454643721"
"313.09","36757301","-45.858724089","170.546582831","2.8","-45.85871337997492","170.5465903141811","1754454643897"
"313.09","36757301","-45.858724089","170.546582831","2.5","-45.858713540319826","170.54659035221485","1754454644123"
"313.09","36757301","-45.858724089","170.546582831","2.2","-45.85871363140823","170.54659044990086","1754454644292"
"313.09","36757301","-45.858724089","170.546582831","2.1","-45.858713604163306","170.54659060834007","1754454644523"
"313.09","36757301","-45.858724089","170.546582831","1.9","-45.858713526208525","170.54659079348409","1754454644699"
"313.09","36757301","-45.858724089","170.546582831","1.8","-45.858713422818504","170.54659093633214","1754454644938"
"313.09","36757301","-45.858724089","170.546582831","1.7","-45.85871327767072","170.5465910045703","1754454645117"
"313.09","36757301","-45.858724089","170.546582831","1.6","-45.85871312752111","170.546591062319","1754454645336"
"313.09","36757301","-45.858724089","170.546582831","1.5","-45.85871293534603","170.5465911231429","1754454645519"
"313.09","36757301","-45.858724089","170.546582831","1.4","-45.858712786759824","170.5465911717491","1754454645747"
"313.09","36757301","-45.858724089","170.546582831","1.3","-45.8587126966298","170.5465912297008","1754454645927"
"313.09","36757301","-45.858724089","170.546582831","1.2","-45.85871266235278","170.546591238136","1754454646095"
"313.09","36757301","-45.858724089","170.546582831","1.2","-45.85871263396743","170.54659115247082","1754454646317"
"313.09","36757301","-45.858724089","170.546582831","1.1","-45.85871259551207","170.54659104277934","1754454646551"
"313.09","36757301","-45.858724089","170.546582831","1.1","-45.85871255368469","170.5465910018795","1754454646716"
"313.09","36757301","-45.858724089","170.546582831","1.1","-45.85871254416936","170.54659105054412","1754454646941"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871254818495","170.54659110882181","1754454647117"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871254523483","170.5465911729423","1754454647337"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858712531531516","170.54659128478335","1754454647502"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858712480713514","170.54659138296137","1754454647737"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858712421661956","170.546591455717","1754454647907"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871225353753","170.54659137581467","1754454648132"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871153262369","170.54659077321253","1754454648298"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871049025012","170.54658981285982","1754454648526"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85870965565887","170.54658893578593","1754454648704"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858708899213","170.54658807742447","1754454648941"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858708249688725","170.54658734350005","1754454649108"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85870784814543","170.54658690076394","1754454649342"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858707802755426","170.5465863891224","1754454649508"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85870824468155","170.5465852881327","1754454649746"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85870886825768","170.54658398700133","1754454649918"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858709606334656","170.54658250383497","1754454650137"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858710480139415","170.54658081504394","1754454650319"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871124273394","170.54657940824643","1754454650537"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871179900139","170.54657849261753","1754454650705"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871217421317","170.5465779764801","1754454650932"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871243937121","170.5465777177456","1754454651109"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871264099095","170.54657757614297","1754454651326"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871279952402","170.54657737594908","1754454651517"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858712932002916","170.54657718523129","1754454651743"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871304115611","170.54657708034475","1754454651917"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858713155407465","170.54657709588975","1754454652138"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871323255698","170.54657717074264","1754454652310"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871325153731","170.54657725033735","1754454652526"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871324290969","170.54657729581461","1754454652701"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871327392713","170.54657737123793","1754454652939"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858713329006996","170.5465774545905","1754454653118"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871334099057","170.54657748755642","1754454653287"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871330306205","170.54657744175628","1754454653510"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871323049244","170.54657734580005","1754454653741"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.85871316753559","170.54657731589242","1754454653918"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858713110361194","170.54657733772","1754454654143"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.858713035266575","170.54657738185495","1754454654317"
"313.09","36757301","-45.858724089","170.546582831","1.0","-45.8587129575431","170.54657741462708","1754454654527"
